Time,NumOfPeople,Optical Flow
2024-05-16 16:09:13,13,1.6461825
2024-05-16 16:09:13,14,1.9164147
2024-05-16 16:09:13,13,2.8283978
2024-05-16 16:09:13,13,3.4210129
2024-05-16 16:09:14,13,4.0610027
2024-05-16 16:09:14,12,2.004145
2024-05-16 16:09:14,15,2.7576027
2024-05-16 16:09:15,12,2.9438236
2024-05-16 16:09:15,17,3.1949687
2024-05-16 16:09:15,12,2.4398925
2024-05-16 16:09:16,13,3.5168242
2024-05-16 16:09:16,13,1.7540065
2024-05-16 16:09:16,15,2.2236574
2024-05-16 16:09:17,12,2.5533676
2024-05-16 16:09:17,11,3.4780066
2024-05-16 16:09:17,10,1.9197125
2024-05-16 16:09:17,9,2.8323274
2024-05-16 16:09:18,14,3.6801498
2024-05-16 16:09:18,11,4.571396
2024-05-16 16:09:18,6,4.496447
2024-05-16 16:09:19,6,4.76858
2024-05-16 16:09:19,11,5.6120553
2024-05-16 16:09:19,11,5.55817
2024-05-16 16:09:19,12,3.7578504
2024-05-16 16:09:20,12,2.8723004
2024-05-16 16:09:20,10,1.7297441
2024-05-16 16:09:20,9,0.9211488
2024-05-16 16:09:21,11,0.66408557
2024-05-16 16:09:21,9,1.1095161
2024-05-16 16:09:21,9,0.89501405
2024-05-16 16:09:22,10,0.8026515
2024-05-16 16:09:22,9,0.6174893
2024-05-16 16:09:22,8,1.2113228
2024-05-16 16:09:22,10,0.9807919
2024-05-16 16:09:23,10,0.8390128
2024-05-16 16:09:23,12,0.74205077
2024-05-16 16:09:23,12,1.8442723
2024-05-16 16:09:24,15,1.1711677
2024-05-16 16:09:24,12,0.93427175
2024-05-16 16:09:24,11,1.0529727
2024-05-16 16:09:25,13,0.8066232
2024-05-16 16:09:25,13,0.96281767
2024-05-16 16:09:25,14,1.0840576
2024-05-16 16:09:25,14,0.96195376
2024-05-16 16:09:26,13,1.1371908
2024-05-16 16:09:26,15,1.2209982
2024-05-16 16:09:26,16,1.0110055
2024-05-16 16:09:27,13,1.1740953
2024-05-16 16:09:27,15,1.0847791
2024-05-16 16:09:27,11,0.92810345
2024-05-16 16:09:28,12,0.9439922
2024-05-16 16:09:28,16,1.3735968
2024-05-16 16:09:28,18,1.8210918
2024-05-16 16:09:28,16,2.5744457
2024-05-16 16:09:29,16,2.3176906
2024-05-16 16:09:29,16,3.8591423
2024-05-16 16:09:29,19,4.7589803
2024-05-16 16:09:30,19,4.3504143
2024-05-16 16:09:30,19,3.8009384
2024-05-16 16:09:30,20,2.4347236
2024-05-16 16:09:31,17,2.2249277
2024-05-16 16:09:31,15,3.1506588
2024-05-16 16:09:31,20,2.8163211
2024-05-16 16:09:32,18,2.442772
2024-05-16 16:09:32,15,1.9978166
2024-05-16 16:09:32,14,1.7835134
2024-05-16 16:09:32,15,2.3961449
2024-05-16 16:09:33,19,1.5213882
2024-05-16 16:09:33,18,1.9124004
2024-05-16 16:09:33,19,1.9447525
2024-05-16 16:09:34,16,1.753756
2024-05-16 16:09:34,16,2.0168357
2024-05-16 16:09:34,16,1.7039497
2024-05-16 16:09:35,17,2.4427848
2024-05-16 16:09:35,20,3.4292707
2024-05-16 16:09:35,12,1.4475126
2024-05-16 16:09:36,15,1.068833
2024-05-16 16:09:36,15,1.2802315
2024-05-16 16:09:36,17,1.216989
2024-05-16 16:09:36,18,1.3946441
2024-05-16 16:09:37,18,1.3770562
2024-05-16 16:09:37,16,1.1806836
2024-05-16 16:09:37,12,1.155076
2024-05-16 16:09:38,13,1.3860246
2024-05-16 16:09:38,17,1.2731297
2024-05-16 16:09:38,18,1.2131467
2024-05-16 16:09:39,15,1.5305226
2024-05-16 16:09:39,5,1.3527093
2024-05-16 16:09:39,6,1.8755338
2024-05-16 16:09:40,9,3.140284
2024-05-16 16:09:40,9,2.9244046
2024-05-16 16:09:40,12,2.8914366
2024-05-16 16:09:40,11,2.650837
2024-05-16 16:09:41,12,2.0983284
2024-05-16 16:09:41,10,1.4798932
2024-05-16 16:09:41,10,0.89749724
2024-05-16 16:09:42,11,1.0720587
2024-05-16 16:09:42,10,2.6809022
2024-05-16 16:09:42,6,2.4400964
2024-05-16 16:09:43,6,2.844591
2024-05-16 16:09:43,7,2.7796044
2024-05-16 16:09:43,9,2.1270325
2024-05-16 16:09:43,7,2.1776848
2024-05-16 16:09:44,9,1.8161906
2024-05-16 16:09:44,5,1.9630213
2024-05-16 16:09:44,13,2.0046473
2024-05-16 16:09:45,10,3.551141
2024-05-16 16:09:45,10,1.6830777
2024-05-16 16:09:45,5,0.78211606
2024-05-16 16:09:46,7,0.94238573
2024-05-16 16:09:46,6,0.6330291
2024-05-16 16:09:46,9,0.60383016
2024-05-16 16:09:46,11,0.6796715
2024-05-16 16:09:47,12,0.7020366
2024-05-16 16:09:47,11,1.4365218
2024-05-16 16:09:47,13,1.7100291
2024-05-16 16:09:48,13,2.1412096
2024-05-16 16:09:48,15,1.5661762
2024-05-16 16:09:48,14,2.0839632
2024-05-16 16:09:49,13,2.044856
2024-05-16 16:09:49,2,1.3167367
2024-05-16 16:09:49,10,1.4935673
2024-05-16 16:09:49,14,1.4357085
2024-05-16 16:09:50,12,1.0587013
2024-05-16 16:09:50,14,1.4118155
2024-05-16 16:09:50,12,1.5466249
2024-05-16 16:09:51,13,1.6586967
2024-05-16 16:09:51,12,1.2754128
2024-05-16 16:09:51,14,1.5979187
2024-05-16 16:09:52,6,1.3025792
